"Date","Author","Verified","Helpful","Title","Body","Rating","Images","Videos","URL","Variation","Style"
"Reviewed in the United States on June 9, 2021","gabby","yes","-","Perfect Towels!","These towels are perfect for what I needed. They are not the thickest or length wise longest when wrapped around (I am five feet seven for reference), but they are not a rough material or anything!",4,"-","-","https://www.amazon.com/gp/customer-reviews/R1IN9F4KDTPTAC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TY1NKV3","Color: Light Grey"
"Reviewed in the United States on December 10, 2020","Kamille","yes","-","smaller than i thought","good for the sale though",4,"-","-","https://www.amazon.com/gp/customer-reviews/R3TA4X7LR06Q43/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GHD4S4H","Color: Navy"
"Reviewed in the United States on November 21, 2020","Angie B.","yes","-","Thin, not soft at all","Definitely not what expected but I bought for hand towel display, when I have guests. They are very thin, not soft at all, but perfect shade of black and fit what I needed them for.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R3UDE9PZE1Q0D1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on September 9, 2020","Liz M.","yes","-","Not as thick as described","Great price but not as thick as described. Beautiful color. Loved having a complete set in one order and these are great for our camp and RV. Not quite up to par for home.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R2A5RSN11XTMQ9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TSPQ5B8","Color: Coral Orange"
"Reviewed in the United States on April 6, 2021","Kait Cap","yes","-","Cheap","WORST Towels ever. So thin they should be called Motel towels not Hotel. And thy have threads hanging off everywhere. Very very cheap",1,"-","-","https://www.amazon.com/gp/customer-reviews/RSGA2J2R0BQ9J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on November 15, 2020","Mimi","yes","-","Great set for the Holidays - burgundy set","Good choice, very pretty towel set for the holidays.",5,"https://images-na.ssl-images-amazon.com/images/I/618aJa8dwjL.jpg","-","https://www.amazon.com/gp/customer-reviews/R2S9HI5F7KI6UR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TSPRQMP","Color: Burgundy"
"Reviewed in the United States on April 16, 2021","Justin","yes","-","Mariah skinny","They’re good but beyond thin. Get what you pay for.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R30YEK22X3FS78/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GH951PH","Color: Charcoal"
"Reviewed in the United States on August 21, 2020","Nereida Benitez","yes","-","Hreat timing with shipping","Great price missing 2 waah clothes",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3QMOIQTG43H0W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TSPRQMP","Color: Burgundy"
"Reviewed in the United States on May 9, 2021","Lucy McCollum","yes","-","It's just ok","Too light. Photo showed a thicker towel",2,"-","-","https://www.amazon.com/gp/customer-reviews/RTM797I47SA0X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B082QX5CGW","Color: Yellow"
"Reviewed in the United States on July 18, 2021","Amy V.","yes","-","Thin","So thin.... I bought these or my Airbnb they are not fluffy towels they are thin microfiber like towels....",2,"-","-","https://www.amazon.com/gp/customer-reviews/R19IKLJZA0CSOJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GH7Y4W1","Color: Teal"
"Reviewed in the United States on September 11, 2021","Stephanie Robbins","yes","-","These towels are extremely thin.","They dry quickly due to the fact they are very thin. That's all this product has going for it.",1,"-","-","https://www.amazon.com/gp/customer-reviews/RF6TV0T085683/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TY1NKV3","Color: Light Grey"
"Reviewed in the United States on November 9, 2020","Kelly&Anna","yes","-","Thin","Pretty cheapy and thin, wouldn’t buy again.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R25JFCRSH1TZ65/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y23GQNR","Color: Green"
"Reviewed in the United States on November 27, 2020","Kari Ann Donham","yes","-","😊","Perfect quality. Thickness is not what I thought but perfect for my towel rack.",5,"https://images-na.ssl-images-amazon.com/images/I/813akYVDx-L.jpg","-","https://www.amazon.com/gp/customer-reviews/R1PTXVS0V1AMKR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on November 22, 2020","Precious034","yes","-","Missing items","I ordered an 8 piece set and I only received 6 pieces. I'm missing 2 face towels",4,"-","-","https://www.amazon.com/gp/customer-reviews/R14TP573QOX4MZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B082QYXYJD","Color: Turquoise Blue"
"Reviewed in the United States on August 25, 2021","spauldingmommy123","yes","-","Thin and Poor quality!","Yes they are light weight  because they are so thin you can see thru them. Such a waste of money should have read the reviews instead of looking at the number of stars. Nothing to like here",2,"-","-","https://www.amazon.com/gp/customer-reviews/R1RC5FD0WIO178/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GHD4S4H","Color: Navy"
"Reviewed in the United States on November 12, 2020","Delores  Collins","yes","-","Poor  quality.","Towels holds lint, and  I  washed it  with like colored  towels.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R1UDBD678QYWOV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GHD4S4H","Color: Navy"
"Reviewed in the United States on March 26, 2021","Jennifer","yes","-","Towels","Wonderful towels!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R332GG83J9GZA7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B082QX5CGW","Color: Yellow"
"Reviewed in the United States on November 20, 2020","Thomas E. Mireles","yes","-","My towels","They are a little thin, but good towels",4,"-","-","https://www.amazon.com/gp/customer-reviews/RT5NG06IS6KY4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TY1NKV3","Color: Light Grey"
"Reviewed in the United States on November 4, 2020","Charity","yes","-","Cheap","Kinda cheap but I should have known.",4,"-","-","https://www.amazon.com/gp/customer-reviews/RE2XQKEFV2SF3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GHD4S4H","Color: Navy"
"Reviewed in the United States on September 3, 2021","Chauntell Figueroa-Kalili","yes","-","Wrong color was sent to me.","I ordered towels in black, but they shipped blue towels. I ain't about to deal with standing in line at the post office to send it back. Towels are soft and as described for the most part.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2H0855YKKQ38R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on June 8, 2021","MT","yes","-","Sucks","Let me ask you all? Do you like drying your entire wet body with 1-ply toilet paper? If so, you’ll love these towels.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2IEUN69MP5SDH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B082QZ4CZV","Color: Orange"
"Reviewed in the United States on October 26, 2020","Eva","yes","-","They are soft","Decorations",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1LI0GR1XRR1YO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on April 23, 2020","CariAnn Hurley","yes","-","Very thin","I didn't like these because they were very thin, and not worth the price to me.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R3L0BJ4ZZ9IP8F/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GH7Y4W1","Color: Teal"
"Reviewed in the United States on September 3, 2021","Jam","yes","-","Very thin","Very thin and not very long",3,"-","-","https://www.amazon.com/gp/customer-reviews/R20JDMQMNE2XV6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GH7Y4W1","Color: Teal"
"Reviewed in the United States on June 3, 2021","Kristen king","yes","-","Towels","I like the color, wish they were more soft and first time use even after wash the substance from the towels does come off on you.",3,"-","-","https://www.amazon.com/gp/customer-reviews/RCH6306FAE3GY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on September 22, 2021","karen brownlee","yes","-","Towels","Very cheap made good for towel rack",3,"-","-","https://www.amazon.com/gp/customer-reviews/R3K8Q7UXGIH0Z1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B082QRRSF6","Color: Chocolate Brown"
"Reviewed in the United States on August 13, 2021","Glena Bates","yes","-","They are to thin!","They were to lightweight. Wrong color. They were cheap",2,"-","-","https://www.amazon.com/gp/customer-reviews/R1CR8RNQO6FL4I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GH7Y4W1","Color: Teal"
"Reviewed in the United States on July 15, 2020","Melissa","yes","-","Bathroom towels","These towels had so much red lint coming from them the first time I used them I had to sweep my bathroom floor daily and this was after I washed them twice before using them.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R2KKUSWCZUXLYX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TSPRQMP","Color: Burgundy"
"Reviewed in the United States on December 22, 2020","Chelsea","yes","-","THIN BUT WORTH THE CHEAP PRICE","Towels are very thin!! I used mine for decorative pieces so I’m fine with it, but definitely not as thick as the picture. You definitely get what you get for $23.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R1KANJW70RB1SP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TSPRQMP","Color: Burgundy"
"Reviewed in the United States on March 29, 2021","Lella","yes","-","Very poor quality","Didn't like them very thin",1,"-","-","https://www.amazon.com/gp/customer-reviews/R1NCCKWK7VGJJR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GHBW7N2","Color: Sky Blue"
"Reviewed in the United States on May 4, 2021","charles j. stout","yes","-","Noy very thick","These towels were not as thick as l like. Not abailable in 700 gsm",4,"-","-","https://www.amazon.com/gp/customer-reviews/R3JN2PV1Q0Y1V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TSPQ5B8","Color: Coral Orange"
"Reviewed in the United States on July 25, 2019","Sheri","yes","-","softness","value for your money, excellent quality and non bleeding of color",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1JXFCQ1TD4N95/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GH7Y4W1","Color: Teal"
"Reviewed in the United States on March 23, 2020","GT","yes","-","Good value","Good value for the money",5,"-","-","https://www.amazon.com/gp/customer-reviews/R28UHU1MW64CJF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GHD4S4H","Color: Navy"
"Reviewed in the United States on September 3, 2021","Unique Carper","yes","-","Good Enough","the towels are not fluffy at all. I purchased these for my daughter to take to college. they work good enough.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R1ROFOG6ALCE8L/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TY1NKV3","Color: Light Grey"
"Reviewed in the United States on August 11, 2021","William Adams","yes","-","Not ultra soft lol","They are thin like gym rags, I kept them as accent towels because I was too lazy to return them but wouldn’t re-order",2,"https://m.media-amazon.com/images/I/C156yyYa6PS.jpg","-","https://www.amazon.com/gp/customer-reviews/R3691IL2V0ZO2Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on June 20, 2021","Little Tax","yes","-","Quality Towels","Nice towels!!  Soft and absorbent.  Quality item!!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2CYOJ1JJU4FYI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GHD4S4H","Color: Navy"
"Reviewed in the United States on March 9, 2021","Michael Bell - Karen Bell","yes","-","Thin towels","Returned towels. Not at all as described, except for the color, which was perfect. The towels were thin and cheap looking.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R2AZ3Z3BPHHPA9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GH951PH","Color: Charcoal"
"Reviewed in the United States on April 9, 2021","josephine mcvay","yes","-","No happy","No anything I thought they were",1,"-","-","https://www.amazon.com/gp/customer-reviews/R3LTKJOM7EQFYE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GHD4S4H","Color: Navy"
"Reviewed in the United States on June 13, 2021","Gudrun Spinks  ","yes","-","Didn't like. Not thick enough.","Didn't like",1,"-","-","https://www.amazon.com/gp/customer-reviews/R3951AGU3DXMS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on September 24, 2021","Amazon Customer","yes","-","Arrived timely and beautiful for my favorite recipients!","I purchased these as a gift. I was not disappointed as the gift receivers had only positives to share about this product!",5,"-","-","https://www.amazon.com/gp/customer-reviews/RB6NAMT8ZQ5G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GH951PH","Color: Charcoal"
"Reviewed in the United States on May 5, 2020","Chris","yes","-","We likem thiccccc","So they’re thin. That’s your warning. Nice material and color.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1GJVN9CG14OXN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TY1NKV3","Color: Light Grey"
"Reviewed in the United States on November 13, 2020","Kayla Piedimonte","yes","-","Not as soft/thick as I thought they would be","Make sure you wash them before you use them because they will leave black threads all over your body. I thought the towels were going to be thicker and softer based on the picture.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R3P8Z3NQ3E27L7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on July 19, 2021","Amazon Customer","yes","-","I will order again","Like value for money, a gift",5,"-","-","https://www.amazon.com/gp/customer-reviews/R7Q9DU7Y52F4W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on June 8, 2021","A.Collins1017","yes","-","Kool.","Softness exaggerated. Good enough to do the job no more.",5,"-","-","https://www.amazon.com/gp/customer-reviews/RXOMT5XR8R6XC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TY1NKV3","Color: Light Grey"
"Reviewed in the United States on February 2, 2020","Claudia S.","yes","-","Great price","I haven't used them yet. They seem pretty soft.",4,"-","-","https://www.amazon.com/gp/customer-reviews/RLBEDIQ6GHYA6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GHD4S4H","Color: Navy"
"Reviewed in the United States on May 27, 2021","A. Sanders","yes","-","Good quality","Nice quality for the money",5,"-","-","https://www.amazon.com/gp/customer-reviews/RMAXYAOXW7YT8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22XCLT","Color: Jade"
"Reviewed in the United States on February 4, 2020","Matt C.S.","yes","-","A little misleading","Pictures and description are a little misleading.  Much smaller than they appear.  Hand and soda can for size reference in the picture",2,"https://images-na.ssl-images-amazon.com/images/I/71sLXB5bN6L.jpg","-","https://www.amazon.com/gp/customer-reviews/R1DCBNGQ78UCLU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GHD4S4H","Color: Navy"
"Reviewed in the United States on December 30, 2019","Joan ","yes","-","Good quality!","Not thick the way I like it!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2UM4S8QI1TKR8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GHBW7N2","Color: Sky Blue"
"Reviewed in the United States on February 26, 2020","Angela Reo Conley","yes","-","A++++","For the price these were just what I needed. Not as soft as I wanted but way cheaper than the nearest Walmart. All in all definitely will be adding more colors.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3POPMF5O4ONET/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GHD4S4H","Color: Navy"
"Reviewed in the United States on April 24, 2021","Adrianna Ancillo","yes","-","Thin material bad absorption","Material is very thin, bath towels are small and it doesn’t not have good absorbency",2,"-","-","https://www.amazon.com/gp/customer-reviews/R33JKWPTB2FO4Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07Y22QK1S","Color: Black"
"Reviewed in the United States on August 7, 2021","Amazon Customer","yes","-","Towels are of low quality","Not at all what expected. Thin cheep quality",1,"-","-","https://www.amazon.com/gp/customer-reviews/R3ILBMN0274562/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07TY1MNY9","Color: Purple"
"Reviewed in the United States on June 16, 2021","Em S","yes","-","Color","The color is extremely pale. Not what was expected fir lime green.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R1IP8PRPDK0M5H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B082R676PD","Color: Neon Green"
"Reviewed in the United States on September 14, 2020","Shermai Eldridge","yes","-","Review","I was not as impressed with the set like I thought. They were a little thin to my liking. I loved the color I received though just wished they were a tad thicker.",3,"-","-","https://www.amazon.com/gp/customer-reviews/RQIU3RZPWI1AN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GH7Y4W1","Color: Teal"
"Reviewed in the United States on March 7, 2021","Laura R.","yes","-","If you prefer a thinner, softer towel, this item is for you!","A little on the thin side, but soft as advertised.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R2RZDJA2XGRGP9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GH951PH","Color: Charcoal"
"Reviewed in the United States on May 19, 2019","Honey","yes","-","Very soft!","Very soft sheet set, so comfortable and great  colors. No fading.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R1TSXWLRD4NH9F/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07Y22QK1S","B07GHBW7N2","Color: Sky Blue"
